TARGET_B,TARGET_D,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,MEDIAN_HOME_VALUE,BIN_MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PER_CAPITA_INCOME,BIN_PER_CAPITA_INCOME,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,BIN_LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_AVG_GIFT,BIN_FILE_AVG_GIFT,FILE_CARD_GIFT
1,5,137,74,0,1,2,47,1,M,2,1,B,0,503,0,213,85,9495,1,1,33,32,38,1,1,6,3,0.273,6.33,0.0,0.0,3,0,17.0,28,68,99.0,22,4.5,0,6.0,8.0,2.0,6.0,4,11,17,124,4.5,0,9
0,0,17,73,0,4,1,23,1,F,2,1,B,6,858,2,372,89,42424,9,0,49,9,78,0,0,3,2,0.25,25.0,0.5,25.0,1,1,17.0,6,15,50.0,2,25.0,3,0.0,25.0,25.0,25.0,5,11,16,17,25.0,3,1
0,0,29,31,0,4,1,24,1,F,6,0,P,0,1515,3,573,95,19877,8,0,43,15,54,0,0,5,1,0.154,15.0,0.33299999999999996,15.0,2,2,21.0,9,22,30.0,2,15.0,2,0.0,15.0,15.0,15.0,4,10,21,29,15.0,2,2
0,0,29,46,0,4,1,23,1,U,7,1,B,1,1451,3,708,92,69388,9,0,49,0,90,0,0,3,1,0.077,20.0,0.16699999999999998,20.0,1,1,27.0,8,18,20.0,1,20.0,3,0.0,20.0,20.0,20.0,3,7,27,27,20.0,3,1
0,0,41,27,0,4,1,24,1,F,2,1,B,1,830,2,428,88,21362,8,0,48,30,48,0,0,5,4,0.4,5.0,0.25,5.0,6,2,18.0,11,25,40.0,8,5.0,0,4.0,7.0,3.0,7.0,4,7,18,40,5.0,0,2
0,0,101,84,0,4,1,23,0,F,5,0,B,14,658,1,267,58,18484,7,0,31,0,46,1,1,6,3,0.21100000000000002,7.5,0.125,6.0,4,1,15.0,20,50,88.0,15,5.87,0,8.0,10.0,2.0,10.0,4,9,15,92,5.87,0,6
0,0,65,43,0,4,1,22,0,M,4,0,B,3,530,1,197,45,14293,5,0,19,50,33,0,0,5,3,0.21100000000000002,11.75,0.375,10.67,4,3,15.0,18,50,86.0,10,8.6,1,10.0,15.0,5.0,15.0,5,14,15,63,8.6,1,6
0,0,89,56,0,2,1,35,1,F,5,0,P,0,710,1,343,75,13301,4,0,24,47,29,1,3,5,1,0.25,21.0,0.364,21.25,5,4,27.0,25,66,420.0,21,20.0,3,20.0,25.0,5.0,20.0,5,11,26,89,20.0,3,12
0,0,101,62,0,2,2,38,1,M,7,0,P,0,781,2,189,10,14861,5,0,13,26,35,1,17,5,1,0.055999999999999994,15.0,0.0,0.0,1,0,26.0,22,63,169.0,15,11.27,2,13.0,18.0,5.0,15.0,3,7,26,93,11.27,2,7
0,0,137,72,0,4,1,24,1,F,6,1,B,9,1247,3,555,90,28285,9,0,41,27,54,1,1,6,4,0.35,15.86,0.636,15.86,7,7,17.0,32,73,212.0,18,11.78,2,20.0,25.0,5.0,20.0,6,14,17,129,11.78,2,16
0,0,125,71,0,4,1,24,1,F,1,1,B,0,1212,2,160,36,27363,9,0,28,0,99,0,0,5,2,0.21100000000000002,11.5,0.3,12.0,4,3,21.0,27,59,81.0,11,7.36,0,14.0,16.0,2.0,16.0,6,13,21,125,7.36,0,8
0,0,65,30,0,1,2,44,1,M,6,1,B,0,640,1,318,77,12951,4,0,29,39,41,1,1,6,4,0.28600000000000003,12.67,0.273,13.0,6,3,17.0,18,47,139.0,14,9.93,1,13.5,16.0,2.5,14.0,6,14,17,55,9.93,1,5
0,0,77,81,0,1,2,45,0,F,2,1,B,0,422,0,211,88,10148,1,0,28,20,48,1,3,5,1,0.1,20.0,0.0,0.0,2,0,22.0,22,54,81.0,9,9.0,1,20.0,25.0,5.0,15.0,6,13,22,74,9.0,1,5
0,0,53,68,0,2,2,36,0,M,6,1,B,0,577,1,231,62,14684,5,0,29,28,38,0,0,5,2,0.15,11.33,0.222,10.5,3,2,26.0,16,42,61.0,6,10.17,1,10.0,15.0,5.0,15.0,6,13,18,52,10.17,1,2
0,0,137,47,0,2,2,36,0,M,1,0,B,0,653,1,340,82,19026,7,0,29,28,38,0,0,5,1,0.095,20.0,0.0,0.0,2,0,26.0,27,67,182.0,11,16.55,3,20.0,25.0,5.0,20.0,5,10,26,109,16.55,3,5
0,0,29,55,0,1,2,45,0,F,5,1,N,0,504,0,223,80,10467,2,0,33,23,50,1,0,5,4,0.47100000000000003,5.63,0.375,5.33,8,3,15.0,12,29,45.0,8,5.63,0,2.0,7.0,5.0,5.0,6,14,15,33,5.63,0,3
0,0,113,81,0,4,1,23,0,F,6,0,N,0,1875,3,270,0,18903,7,0,46,18,60,1,1,6,4,0.25,9.0,0.222,9.0,5,2,15.0,27,66,107.0,16,6.69,0,9.0,12.0,3.0,5.0,6,14,15,112,6.69,0,9
0,0,41,50,0,1,2,48,0,M,7,0,N,0,762,2,287,34,15231,5,0,25,36,10,1,0,5,2,0.19,8.75,0.1,5.0,4,1,18.0,15,35,45.0,6,7.5,0,15.0,20.0,5.0,5.0,6,13,18,41,7.5,0,2
0,0,65,37,0,1,2,45,1,F,5,1,P,0,362,0,214,82,10127,1,0,32,21,44,0,0,5,2,0.19,14.0,0.2,8.0,4,2,17.0,18,43,73.0,7,10.43,1,15.0,20.0,5.0,10.0,6,13,17,56,10.43,1,4
0,0,101,57,0,1,2,45,0,F,3,1,N,0,481,0,218,84,10265,1,0,34,38,42,1,3,5,1,0.136,11.67,0.091,10.0,3,1,19.0,28,70,138.0,14,9.86,1,10.0,15.0,5.0,15.0,6,13,19,90,9.86,1,10
1,20,29,33,0,1,2,46,0,F,3,0,B,0,519,1,238,82,11037,2,0,39,21,47,0,0,5,4,0.308,8.75,0.16699999999999998,10.0,4,1,18.0,9,24,51.0,6,8.5,1,5.0,10.0,5.0,10.0,5,11,18,28,8.5,1,1
0,0,125,57,0,2,2,36,0,F,7,0,P,0,429,0,199,69,9928,1,0,29,28,34,1,0,5,4,0.35,9.86,0.444,9.5,7,4,16.0,30,71,165.0,21,7.86,0,11.0,14.0,3.0,6.0,6,15,15,123,7.86,0,11
0,0,137,84,0,2,2,36,1,M,4,1,B,2,429,0,199,69,9928,1,0,39,24,39,1,0,5,1,0.083,25.0,0.0,0.0,1,0,26.0,22,51,66.0,8,8.25,1,22.0,25.0,3.0,25.0,4,10,26,124,8.25,1,4
0,0,77,62,0,1,1,42,1,F,4,1,B,14,883,2,350,93,20691,8,0,40,19,59,1,0,5,3,0.23800000000000002,12.6,0.2,11.5,5,2,19.0,21,55,96.0,10,9.6,1,12.0,15.0,3.0,14.0,6,15,19,77,9.6,1,4
1,10,101,75,0,1,1,42,1,F,4,0,B,22,962,2,389,87,15980,6,0,55,29,47,1,1,6,2,0.222,10.75,0.364,10.75,4,4,17.0,29,68,167.0,18,9.28,1,10.0,13.0,3.0,6.0,6,13,15,105,9.28,1,11
0,0,17,67,0,1,2,48,0,M,5,1,B,3,473,0,217,75,12688,4,0,29,10,51,0,0,2,1,0.2,20.0,0.0,0.0,1,0,16.0,6,14,20.0,1,20.0,3,0.0,20.0,20.0,20.0,5,12,16,16,20.0,3,0
1,19,41,60,0,1,2,45,0,U,4,0,N,0,462,0,214,77,10650,2,0,36,18,51,0,0,1,1,0.125,12.5,0.0,0.0,2,0,15.0,9,27,30.0,3,10.0,1,10.0,15.0,5.0,15.0,2,8,15,41,10.0,1,1
0,0,89,57,0,1,2,45,0,M,2,1,P,0,462,0,214,77,10650,2,0,36,18,51,1,1,6,2,0.21100000000000002,12.0,0.2,12.0,4,2,18.0,25,61,121.0,12,10.08,1,7.0,12.0,5.0,12.0,6,13,18,88,10.08,1,9
1,10,89,62,0,1,2,45,0,U,1,1,P,0,390,0,193,80,9517,1,0,32,31,39,0,0,5,4,0.25,6.0,0.2,7.5,5,2,16.0,21,50,58.0,11,5.27,0,7.0,10.0,3.0,10.0,6,13,16,81,5.27,0,4
1,12,137,80,0,1,3,50,0,M,1,1,B,2,375,0,153,69,7798,0,0,29,37,33,1,1,6,2,0.16699999999999998,8.0,0.111,6.0,2,1,26.0,31,66,123.0,23,5.35,0,7.0,10.0,3.0,10.0,5,9,23,120,5.35,0,13
0,0,89,68,0,2,2,40,0,U,7,0,N,0,677,1,393,87,11671,3,0,22,49,24,1,0,5,2,0.14300000000000002,12.5,0.0,0.0,2,0,19.0,12,31,64.0,8,8.0,0,10.0,15.0,5.0,10.0,3,6,19,80,8.0,0,3
1,15,65,76,0,1,2,49,1,M,5,0,P,0,427,0,315,82,11299,2,0,23,42,35,0,0,5,1,0.055999999999999994,15.0,0.0,0.0,1,0,20.0,16,42,45.0,5,9.0,1,10.0,15.0,5.0,15.0,4,10,20,65,9.0,1,2
0,0,29,56,0,2,2,37,1,F,7,1,B,1,412,0,190,63,10463,2,3,25,0,62,0,0,3,2,0.182,15.0,0.2,10.0,2,1,19.0,9,21,30.0,2,15.0,2,10.0,20.0,10.0,20.0,6,12,19,24,15.0,2,1
0,0,41,75,0,1,2,48,0,F,3,0,P,0,420,0,171,76,10643,2,0,41,21,60,0,0,5,1,0.154,15.0,0.16699999999999998,10.0,2,1,19.0,9,22,30.0,2,15.0,2,10.0,20.0,10.0,20.0,4,10,19,35,15.0,2,1
1,20,41,29,0,1,2,48,0,F,3,0,P,0,420,0,171,76,10643,2,0,41,21,60,0,0,5,1,0.083,20.0,0.25,20.0,1,1,18.0,10,26,30.0,2,15.0,2,10.0,20.0,10.0,20.0,4,10,18,45,15.0,2,2
0,0,137,79,0,1,2,48,0,F,2,0,P,0,420,0,171,76,10643,2,0,41,21,60,1,1,6,4,0.318,22.14,0.545,21.67,7,6,15.0,34,89,687.0,39,17.62,3,20.0,25.0,5.0,25.0,6,14,15,130,17.62,3,23
0,0,125,65,0,3,2,0,0,F,6,0,P,0,481,0,247,70,12790,4,0,0,0,0,1,0,5,1,0.048,20.0,0.0,0.0,1,0,25.0,28,67,121.0,13,9.31,1,15.0,20.0,5.0,20.0,6,11,25,126,9.31,1,6
0,0,41,71,0,1,2,48,0,F,3,0,N,0,435,0,190,79,13144,4,0,35,13,76,1,0,5,2,0.21100000000000002,28.5,0.3,31.33,4,3,20.0,15,36,119.0,5,23.8,3,32.0,37.0,5.0,32.0,6,13,20,40,23.8,3,3
1,5,125,61,0,1,3,53,1,F,6,1,P,0,376,0,180,75,10145,1,0,25,25,45,1,1,6,3,0.444,4.88,0.5,5.2,8,5,19.0,28,66,84.0,24,3.5,0,4.0,6.0,2.0,4.0,3,8,19,122,3.5,0,14
0,0,77,60,0,1,2,48,0,F,2,0,N,0,537,1,309,84,11617,3,0,24,27,41,1,0,5,3,0.273,9.33,0.364,9.5,6,4,16.0,22,54,100.0,12,8.33,1,5.0,10.0,5.0,9.0,6,13,16,76,8.33,1,7
0,0,41,60,0,1,2,45,0,M,1,1,P,0,362,0,214,82,10127,1,0,32,21,44,1,0,5,4,0.33299999999999996,8.57,0.3,10.0,7,3,15.0,14,37,60.0,7,8.57,1,5.0,10.0,5.0,10.0,6,15,15,36,8.57,1,3
0,0,17,7,0,1,2,45,0,M,5,0,N,0,381,0,193,79,9783,1,0,29,30,36,0,0,2,1,0.16699999999999998,25.0,0.0,0.0,1,0,20.0,6,16,25.0,1,25.0,3,0.0,25.0,25.0,25.0,5,11,20,20,25.0,3,0
0,0,41,54,0,1,3,53,0,M,1,0,P,0,299,0,176,79,8825,0,0,26,17,43,0,0,5,1,0.063,20.0,0.0,0.0,1,0,18.0,13,32,35.0,3,11.67,2,15.0,20.0,5.0,20.0,6,12,18,44,11.67,2,1
0,0,41,29,0,3,2,0,0,F,3,0,P,0,543,1,236,66,9855,1,0,0,0,0,0,0,5,4,0.278,11.4,0.28600000000000003,12.5,5,2,17.0,12,36,62.0,6,10.33,1,8.0,13.0,5.0,13.0,6,13,17,41,10.33,1,3
0,0,113,68,0,1,3,53,1,F,7,0,P,0,274,0,153,85,8607,0,0,29,21,53,1,1,6,2,0.182,8.5,0.182,7.5,4,2,19.0,29,71,113.0,19,5.95,0,7.0,10.0,3.0,10.0,6,13,19,113,5.95,0,11
1,11,125,57,0,1,3,53,0,F,7,0,P,0,368,0,171,88,10255,1,0,32,20,47,1,1,6,2,0.11800000000000001,11.0,0.28600000000000003,11.0,2,2,16.0,28,66,93.0,12,7.75,0,9.0,12.0,3.0,12.0,6,14,16,124,7.75,0,10
1,10,101,59,0,1,2,45,0,F,5,0,N,0,761,2,321,89,12145,3,1,32,38,30,1,0,5,2,0.15,9.0,0.222,8.5,3,2,18.0,28,76,119.0,11,10.82,1,10.0,15.0,5.0,10.0,6,15,18,100,10.82,1,9
0,0,137,62,0,1,2,45,0,F,2,1,M,0,408,0,229,84,10573,2,0,35,27,56,1,22,5,1,0.091,32.5,0.0,0.0,2,0,18.0,30,66,155.0,10,15.5,3,31.0,36.0,5.0,36.0,6,13,18,126,15.5,3,7
0,0,65,49,0,4,2,25,0,M,5,1,N,0,675,1,219,0,16997,6,1,12,31,0,0,0,5,1,0.071,35.0,0.14300000000000002,35.0,1,1,20.0,15,32,105.0,4,26.25,3,15.0,35.0,20.0,35.0,6,13,20,55,26.25,3,3
0,0,17,39,0,1,1,42,1,F,7,0,P,0,942,2,410,86,15811,6,1,37,39,25,0,0,2,1,0.2,15.0,0.0,0.0,1,0,17.0,5,13,15.0,1,15.0,2,0.0,15.0,15.0,15.0,4,10,17,17,15.0,2,0
0,0,41,37,0,4,2,27,0,F,5,0,P,0,716,1,333,37,12640,4,0,37,24,15,0,0,5,1,0.125,12.5,0.14300000000000002,20.0,2,1,20.0,12,30,28.0,3,9.33,1,17.0,20.0,3.0,20.0,6,13,20,41,9.33,1,2
0,0,77,46,0,4,3,30,1,M,4,1,M,0,788,2,452,67,16142,6,0,18,50,10,1,0,5,2,0.1,9.0,0.111,8.0,2,1,21.0,21,58,92.0,13,7.08,0,8.0,10.0,2.0,8.0,6,14,21,69,7.08,0,5
0,0,125,56,0,4,3,31,1,F,5,1,B,3,451,0,218,20,10154,1,0,28,53,11,0,0,5,1,0.091,21.5,0.091,20.0,2,1,26.0,24,56,158.0,10,15.8,3,20.0,30.0,10.0,23.0,5,10,26,114,15.8,3,3
1,25,17,67,0,4,2,25,0,M,2,1,P,0,550,1,238,5,11519,3,2,20,28,0,0,0,1,1,0.5,25.0,1.0,25.0,1,1,15.0,4,10,25.0,1,25.0,3,0.0,25.0,25.0,25.0,3,8,15,15,25.0,3,1
1,15,29,50,0,4,1,24,1,M,7,1,B,3,1155,2,684,95,22931,8,0,38,31,21,0,0,5,1,0.154,12.5,0.33299999999999996,12.5,2,2,20.0,9,22,25.0,2,12.5,2,5.0,15.0,10.0,15.0,4,10,20,28,12.5,2,2
0,0,41,59,0,4,1,24,1,F,6,1,B,9,999,2,564,83,21563,8,0,33,29,29,1,0,5,1,0.15,11.33,0.33299999999999996,11.33,3,3,24.0,14,33,39.0,4,9.75,1,10.0,15.0,5.0,15.0,6,11,24,41,9.75,1,4
0,0,77,44,0,4,1,22,1,F,6,0,B,2,923,2,331,52,18041,7,0,29,57,4,0,0,1,1,0.063,15.0,0.0,0.0,1,0,15.0,14,45,46.0,4,11.5,2,10.0,15.0,5.0,15.0,2,8,15,68,11.5,2,2
0,0,101,37,0,4,1,22,1,F,4,1,M,24,1132,2,305,45,20890,8,0,28,17,43,1,0,5,1,0.1,26.0,0.2,26.0,2,2,16.0,30,63,104.0,12,8.67,1,29.0,32.0,3.0,20.0,6,14,16,96,8.67,1,8
1,3,137,77,0,4,3,31,0,F,2,0,N,0,510,0,202,23,7708,0,0,19,30,5,1,1,6,4,0.308,3.25,0.33299999999999996,2.5,4,2,16.0,25,57,43.25,15,2.88,0,3.75,5.0,1.25,3.0,5,13,16,117,2.88,0,10
0,0,17,50,0,4,1,24,1,M,5,1,P,0,1325,3,754,97,28988,9,0,50,37,18,0,0,2,1,0.2,20.0,0.5,20.0,1,1,17.0,6,14,20.0,1,20.0,3,0.0,20.0,20.0,20.0,5,11,17,17,20.0,3,1
0,0,17,35,0,4,1,24,1,M,3,0,P,0,836,2,345,67,13637,4,0,27,18,56,0,0,2,1,0.16699999999999998,25.0,0.0,0.0,1,0,20.0,6,16,25.0,1,25.0,3,0.0,25.0,25.0,25.0,5,11,20,20,25.0,3,0
0,0,29,34,0,4,1,24,1,F,7,1,B,4,1244,3,545,89,18997,7,0,36,53,21,0,0,5,1,0.14300000000000002,15.0,0.16699999999999998,10.0,2,1,26.0,9,22,30.0,2,15.0,2,10.0,20.0,10.0,20.0,4,9,26,31,15.0,2,1
0,0,65,61,0,4,2,25,0,F,1,0,P,0,687,1,189,18,11145,2,3,18,11,42,0,0,5,3,0.21100000000000002,9.0,0.222,10.0,4,2,17.0,19,47,60.0,8,7.5,0,5.0,10.0,5.0,10.0,6,12,17,63,7.5,0,3
0,0,17,63,0,4,2,27,0,U,4,0,N,0,689,1,399,84,14521,5,0,22,48,39,0,0,2,1,0.14300000000000002,25.0,0.33299999999999996,25.0,1,1,21.0,7,17,25.0,1,25.0,3,0.0,25.0,25.0,25.0,5,11,21,21,25.0,3,1
1,20,77,54,0,4,1,24,1,F,5,1,B,8,1095,2,520,80,20341,8,0,33,47,13,1,0,5,2,0.15,14.0,0.33299999999999996,14.0,3,3,20.0,20,54,70.0,7,10.0,1,12.0,15.0,3.0,15.0,6,13,20,77,10.0,1,6
0,0,17,23,0,3,1,14,1,F,7,1,B,8,1147,2,611,92,19957,8,2,26,63,14,0,0,2,1,0.14300000000000002,15.0,0.33299999999999996,15.0,1,1,20.0,5,13,15.0,1,15.0,2,0.0,15.0,15.0,15.0,3,8,20,20,15.0,2,1
0,0,29,67,0,4,1,24,1,M,5,1,B,1,942,2,510,89,17515,7,1,30,38,6,0,0,5,2,0.16699999999999998,12.0,0.25,13.0,3,2,17.0,11,27,36.0,3,12.0,2,6.0,16.0,10.0,16.0,5,11,17,33,12.0,2,2
0,0,41,67,0,4,1,24,1,M,6,1,B,19,886,2,389,69,16877,6,0,30,61,15,1,0,5,4,0.43799999999999994,9.14,0.5,9.25,7,4,17.0,14,37,69.0,8,8.63,1,5.0,10.0,5.0,10.0,6,13,17,45,8.63,1,5
1,20,77,17,0,4,1,24,0,F,5,0,N,0,786,2,421,67,12335,3,0,26,53,14,0,0,5,3,0.2,15.5,0.444,15.5,4,4,15.0,20,54,111.0,9,12.33,2,15.0,20.0,5.0,20.0,6,15,15,76,12.33,2,6
1,17,137,44,0,3,1,14,1,F,7,0,B,5,1599,3,475,60,23702,8,0,27,56,14,1,0,5,2,0.182,17.0,0.0,0.0,2,0,18.0,13,33,91.0,7,13.0,2,10.0,20.0,10.0,20.0,3,8,18,124,13.0,2,4
0,0,17,28,0,3,1,12,1,M,4,0,M,0,827,2,469,95,16739,6,1,23,44,9,0,0,3,2,0.25,20.0,0.5,20.0,1,1,17.0,6,14,40.0,2,20.0,3,0.0,20.0,20.0,20.0,5,11,16,17,20.0,3,1
1,20,17,35,0,3,1,12,1,F,6,0,P,0,850,2,440,59,17825,7,1,16,75,9,0,0,2,1,0.14300000000000002,20.0,0.33299999999999996,20.0,1,1,21.0,6,15,20.0,1,20.0,3,0.0,20.0,20.0,20.0,4,10,21,21,20.0,3,1
1,25,89,57,0,4,1,24,0,F,2,0,N,0,583,1,224,2,11542,3,2,23,68,12,1,0,5,3,0.19,13.5,0.4,13.5,4,4,20.0,24,65,135.0,12,11.25,2,10.0,15.0,5.0,15.0,6,14,18,89,11.25,2,9
0,0,101,61,0,3,1,11,1,M,7,1,B,1,1732,3,637,68,27690,9,1,26,33,10,1,1,6,2,0.05,15.0,0.0,0.0,1,0,17.0,25,66,129.0,13,9.92,1,10.0,15.0,5.0,15.0,6,13,17,93,9.92,1,6
0,0,41,49,0,3,1,12,1,F,4,0,P,0,766,2,449,94,16497,6,7,19,18,0,1,0,5,2,0.23800000000000002,18.0,0.364,17.5,5,4,25.0,17,37,125.0,9,13.89,2,15.0,20.0,5.0,20.0,6,11,25,41,13.89,2,6
1,12,65,55,0,3,1,12,0,M,4,0,M,0,868,2,554,95,21200,8,0,25,57,13,0,0,5,3,0.158,12.0,0.375,12.0,3,3,20.0,17,46,68.0,8,8.5,1,10.0,14.0,4.0,4.0,6,14,19,56,8.5,1,4
0,0,29,17,0,2,3,41,0,F,1,0,N,0,485,0,239,73,9064,1,1,37,43,19,0,0,5,3,0.17600000000000002,9.33,0.125,10.0,3,1,16.0,12,31,53.0,6,8.83,1,5.0,10.0,5.0,10.0,6,14,16,32,8.83,1,1
0,0,53,49,0,2,2,39,1,F,2,1,B,15,586,1,266,76,11043,2,1,37,40,27,0,0,5,3,0.14300000000000002,10.67,0.1,12.0,3,1,16.0,19,46,109.0,9,12.11,2,5.0,15.0,10.0,10.0,6,13,16,53,12.11,2,4
0,0,137,45,0,2,3,41,0,M,5,0,N,0,1050,2,532,71,24018,8,0,31,59,18,1,1,6,2,0.2,7.0,0.3,6.0,4,3,20.0,32,75,142.0,23,6.17,0,5.0,10.0,5.0,5.0,5,12,20,121,6.17,0,14
0,0,29,63,0,4,1,24,1,M,7,1,B,3,830,2,539,78,20202,8,0,34,45,25,0,0,3,2,0.222,11.5,0.4,11.5,2,2,17.0,9,19,23.0,2,11.5,2,17.0,20.0,3.0,20.0,6,12,17,24,11.5,2,2
0,0,29,85,0,4,1,24,1,M,5,0,P,0,1000,2,545,71,18217,7,1,30,60,21,0,0,3,2,0.154,17.5,0.16699999999999998,25.0,2,1,21.0,10,23,35.0,2,17.5,3,15.0,25.0,10.0,25.0,6,13,21,26,17.5,3,1
1,10,113,54,0,4,1,24,1,M,5,1,B,17,1362,3,724,99,23403,8,0,9,99,0,1,1,6,4,0.381,7.5,0.6,7.5,8,6,20.0,28,69,105.0,16,6.56,0,5.0,10.0,5.0,5.0,6,14,17,105,6.56,0,12
0,0,17,50,0,4,2,25,0,M,7,1,P,0,1928,3,518,17,24800,9,0,0,0,0,0,0,2,1,0.188,16.33,0.429,16.33,3,3,16.0,17,44,79.0,5,15.8,3,2.0,17.0,15.0,15.0,9,23,9,41,15.8,3,4
0,0,125,77,0,3,2,16,1,F,2,0,B,1,669,1,335,63,13901,5,0,33,35,50,1,0,5,4,0.33299999999999996,4.8,0.429,4.67,5,3,19.0,16,42,68.04,20,3.4,0,4.96,5.0,0.04,5.0,4,7,19,124,3.4,0,9
0,0,29,50,0,2,2,40,1,F,2,1,M,10,718,1,355,89,12786,4,0,19,9,19,0,0,5,1,0.154,15.0,0.33299999999999996,15.0,2,2,20.0,9,23,30.0,2,15.0,2,10.0,20.0,10.0,20.0,4,10,20,28,15.0,2,2
0,0,29,39,0,2,1,35,1,F,4,1,B,10,860,2,444,94,15840,6,0,35,54,22,0,0,5,1,0.077,15.0,0.16699999999999998,15.0,1,1,28.0,9,21,30.0,2,15.0,2,0.0,15.0,15.0,15.0,4,9,26,28,15.0,2,1
0,0,65,72,0,2,2,39,0,M,1,0,N,0,502,0,257,63,9693,1,0,20,28,24,1,0,5,1,0.136,18.33,0.182,20.0,3,2,25.0,19,42,90.0,6,15.0,2,10.0,20.0,10.0,20.0,6,11,25,53,15.0,2,5
0,0,77,77,0,2,2,39,1,M,3,0,B,1,648,1,273,60,12033,3,0,30,39,38,1,1,6,2,0.2,9.0,0.2,6.0,4,2,17.0,20,47,72.0,11,6.55,0,13.0,15.0,2.0,13.0,6,13,17,67,6.55,0,5
1,7,41,17,0,4,1,24,0,M,7,0,M,1,890,2,519,88,17872,7,0,38,35,22,1,1,6,3,0.2,6.6,0.4,6.6,4,4,16.0,16,40,49.4,8,6.18,0,7.0,10.0,3.0,5.4,6,14,16,44,6.18,0,4
0,0,53,74,0,3,2,17,1,F,4,1,B,3,636,1,342,47,14164,5,0,35,26,25,0,0,5,2,0.2,7.25,0.2,4.5,4,2,18.0,17,39,41.0,8,5.13,0,12.0,15.0,3.0,15.0,6,13,18,51,5.13,0,4
0,0,17,49,0,1,2,45,0,U,6,0,N,0,424,0,202,66,10462,2,2,23,18,33,0,0,2,3,0.429,12.0,0.667,13.0,3,2,15.0,7,20,36.0,3,12.0,2,6.0,16.0,10.0,16.0,5,15,15,20,12.0,2,2
0,0,41,65,0,1,2,49,1,F,3,1,P,0,542,1,277,76,11967,3,0,30,37,32,0,0,5,4,0.368,6.0,0.375,6.0,7,3,15.0,13,32,46.0,8,5.75,0,6.0,10.0,4.0,10.0,6,13,15,42,5.75,0,3
0,0,101,55,0,1,2,46,0,M,4,0,P,0,637,1,220,72,13166,4,0,41,27,45,1,0,5,1,0.067,14.0,0.16699999999999998,14.0,1,1,21.0,24,69,143.0,12,11.92,2,16.0,19.0,3.0,14.0,5,12,21,104,11.92,2,7
0,0,137,60,0,2,2,40,1,F,5,1,B,1,861,2,377,82,17785,7,0,46,24,50,1,10,5,1,0.111,11.0,0.25,11.0,2,2,21.0,30,71,139.0,15,9.27,1,9.0,14.0,5.0,12.0,5,12,21,130,9.27,1,12
0,0,29,79,0,2,2,40,1,F,6,0,P,0,875,2,314,88,14301,5,0,46,24,50,0,0,3,2,0.182,16.0,0.2,15.0,2,1,19.0,9,20,32.0,2,16.0,3,2.0,17.0,15.0,17.0,6,12,19,23,16.0,3,1
0,0,53,54,0,1,1,42,1,M,5,1,B,2,927,2,386,85,16777,6,0,48,29,40,1,1,6,4,0.429,14.33,0.4,13.25,9,4,17.0,19,50,262.0,23,11.39,2,30.0,33.0,3.0,10.0,6,13,17,52,11.39,2,9
1,11,77,74,0,1,2,46,1,M,4,1,M,0,1038,2,482,98,24816,9,0,44,17,82,1,0,5,3,0.25,10.8,0.111,10.0,5,1,18.0,20,52,81.0,10,8.1,1,9.0,12.0,3.0,12.0,6,13,18,77,8.1,1,4
0,0,65,39,0,2,1,34,0,F,6,1,B,0,949,2,460,54,20224,8,0,28,47,11,0,0,5,1,0.125,27.5,0.222,27.5,2,2,28.0,18,46,120.0,6,20.0,3,20.0,30.0,10.0,25.0,5,10,18,63,20.0,3,4
0,0,29,71,0,4,2,27,1,F,6,1,B,55,748,2,439,87,16512,6,0,42,25,29,0,0,3,1,0.1,20.0,0.25,20.0,1,1,24.0,6,16,20.0,1,20.0,3,0.0,20.0,20.0,20.0,3,8,24,24,20.0,3,1
0,0,29,84,0,4,2,27,1,M,1,1,B,38,504,0,370,63,14985,5,0,56,45,26,0,0,5,2,0.17600000000000002,10.0,0.125,5.0,3,1,19.0,12,26,36.0,4,9.0,1,15.0,20.0,5.0,20.0,6,12,19,33,9.0,1,1
